Energy delta[Wh],GHI,temp,pressure,humidity,wind_speed,rain_1h,snow_1h,clouds_all,isSun,sunlightTime,dayLength,SunlightTime/daylength,hour,month
0,0,4.6,1035,68,2.6,0,0,100,0,0,840,0,19,4
0,0,3.6,1035,74,2.1,0,0,99,0,0,840,0,20,4
0,0,3.6,1035,74,2.1,0,0,99,0,0,840,0,20,4
0,0,3.6,1035,74,2.1,0,0,99,0,0,840,0,20,4
0,0,3.6,1035,74,2.1,0,0,99,0,0,840,0,20,4
0,0,3.2,1034,80,2,0,0,94,0,0,840,0,21,4
0,0,3.2,1034,80,2,0,0,94,0,0,840,0,21,4
0,0,3.2,1034,80,2,0,0,94,0,0,840,0,21,4
0,0,3.2,1034,80,2,0,0,94,0,0,840,0,21,4
0,0,1.6,1034,83,2.2,0,0,90,0,0,840,0,22,4
0,0,1.6,1034,83,2.2,0,0,90,0,0,840,0,22,4
0,0,1.6,1034,83,2.2,0,0,90,0,0,840,0,22,4
0,0,1.6,1034,83,2.2,0,0,90,0,0,840,0,22,4
0,0,0,1034,87,2.3,0,0,98,0,0,840,0,23,4
0,0,0,1034,87,2.3,0,0,98,0,0,840,0,23,4
0,0,0,1034,87,2.3,0,0,98,0,0,840,0,23,4
0,0,0,1034,87,2.3,0,0,98,0,0,840,0,23,4
0,0,-0.1,1034,89,2,0,0,100,0,0,840,0,0,4
0,0,-0.1,1034,89,2,0,0,100,0,0,840,0,0,4
0,0,-0.1,1034,89,2,0,0,100,0,0,840,0,0,4
0,0,-0.1,1034,89,2,0,0,100,0,0,840,0,0,4
0,0,-0.4,1033,89,1.7,0,0,90,0,0,840,0,1,4
0,0,-0.4,1033,89,1.7,0,0,90,0,0,840,0,1,4
0,0,-0.4,1033,89,1.7,0,0,90,0,0,840,0,1,4
0,0,-0.4,1033,89,1.7,0,0,90,0,0,840,0,1,4
0,0,-0.2,1033,91,1.8,0,0,94,0,0,840,0,2,4
0,0,-0.2,1033,91,1.8,0,0,94,0,0,840,0,2,4
0,0,-0.2,1033,91,1.8,0,0,94,0,0,840,0,2,4
0,0,-0.2,1033,91,1.8,0,0,94,0,0,840,0,2,4
0,0,0.2,1033,92,1.9,0,0,94,0,0,840,0,3,4
0,0,0.2,1033,92,1.9,0,0,94,0,0,840,0,3,4
0,0,0.2,1033,92,1.9,0,0,94,0,0,840,0,3,4
0,0,0.2,1033,92,1.9,0,0,94,0,0,840,0,3,4
0,1.6,0.2,1032,93,2.2,0,0,100,1,15,840,0.02,4,4
26,7,0.2,1032,93,2.2,0,0,100,1,30,840,0.04,4,4
85,14,0.2,1032,93,2.2,0,0,100,1,45,840,0.05,4,4
187,8.6,0.2,1032,93,2.2,0,0,100,1,60,840,0.07,4,4
217,4.3,1.2,1032,90,3.1,0,0,100,1,75,840,0.09,5,4
314,21,1.2,1032,90,3.1,0,0,100,1,90,840,0.11,5,4
552,14.8,1.2,1032,90,3.1,0,0,100,1,105,840,0.12,5,4
557,33.1,1.2,1032,90,3.1,0,0,100,1,120,840,0.14,5,4
567,49.3,3.9,1032,85,3.4,0,0,100,1,135,840,0.16,6,4
700,74.4,3.9,1032,85,3.4,0,0,100,1,150,840,0.18,6,4
1212,81.7,3.9,1032,85,3.4,0,0,100,1,165,840,0.2,6,4
1450,97.8,3.9,1032,85,3.4,0,0,100,1,180,840,0.21,6,4
1911,113.6,7.5,1032,75,3.4,0,0,98,1,195,840,0.23,7,4
2363,122.9,7.5,1032,75,3.4,0,0,98,1,210,840,0.25,7,4
2579,131.9,7.5,1032,75,3.4,0,0,98,1,225,840,0.27,7,4
2929,140.4,7.5,1032,75,3.4,0,0,98,1,240,840,0.29,7,4
3321,148.5,9.2,1031,63,3.6,0,0,7,1,255,840,0.3,8,4
3622,156,9.2,1031,63,3.6,0,0,7,1,270,840,0.32,8,4
3793,162.9,9.2,1031,63,3.6,0,0,7,1,285,840,0.34,8,4
3785,169.3,9.2,1031,63,3.6,0,0,7,1,300,840,0.36,8,4
3923,174.9,10.1,1031,55,4,0,0,11,1,315,840,0.38,9,4
3879,179.9,10.1,1031,55,4,0,0,11,1,330,840,0.39,9,4
3613,184.2,10.1,1031,55,4,0,0,11,1,345,840,0.41,9,4
3470,187.8,10.1,1031,55,4,0,0,11,1,360,840,0.43,9,4
3240,190.6,11.2,1030,56,3.7,0,0,51,1,375,840,0.45,10,4
4006,192.7,11.2,1030,56,3.7,0,0,51,1,390,840,0.46,10,4
4051,194.1,11.2,1030,56,3.7,0,0,51,1,405,840,0.48,10,4
4008,194.7,11.2,1030,56,3.7,0,0,51,1,420,840,0.5,10,4
3902,194.6,11.6,1030,56,4,0,0,58,1,435,840,0.52,11,4
4465,193.1,11.6,1030,56,4,0,0,58,1,450,840,0.54,11,4
3301,175.2,11.6,1030,56,4,0,0,58,1,465,840,0.55,11,4
3616,163.2,11.6,1030,56,4,0,0,58,1,480,840,0.57,11,4
2817,158.1,12,1029,54,4.3,0,0,62,1,495,840,0.59,12,4
3132,162.2,12,1029,54,4.3,0,0,62,1,510,840,0.61,12,4
3821,173.1,12,1029,54,4.3,0,0,62,1,525,840,0.62,12,4
3246,173.2,12,1029,54,4.3,0,0,62,1,540,840,0.64,12,4
3473,167.5,13,1029,54,4.4,0,0,57,1,555,840,0.66,13,4
3302,161.1,13,1029,54,4.4,0,0,57,1,570,840,0.68,13,4
3130,154.1,13,1029,54,4.4,0,0,57,1,585,840,0.7,13,4
2932,146.6,13,1029,54,4.4,0,0,57,1,600,840,0.71,13,4
2639,138.5,12.4,1028,54,4.5,0,0,77,1,615,840,0.73,14,4
2493,129.9,12.4,1028,54,4.5,0,0,77,1,630,840,0.75,14,4
2242,121,12.4,1028,54,4.5,0,0,77,1,645,840,0.77,14,4
1991,111.6,12.4,1028,54,4.5,0,0,77,1,660,840,0.79,14,4
1721,102,12.4,1028,56,4.8,0,0,78,1,675,840,0.8,15,4
1441,92.1,12.4,1028,56,4.8,0,0,78,1,690,840,0.82,15,4
1156,82.1,12.4,1028,56,4.8,0,0,78,1,705,840,0.84,15,4
852,71.9,12.4,1028,56,4.8,0,0,78,1,720,840,0.86,15,4
601,61.7,11.3,1027,58,4.6,0,0,11,1,735,840,0.88,16,4
382,51.5,11.3,1027,58,4.6,0,0,11,1,750,840,0.89,16,4
210,41.5,11.3,1027,58,4.6,0,0,11,1,765,840,0.91,16,4
131,31.7,11.3,1027,58,4.6,0,0,11,1,780,840,0.93,16,4
105,22.4,10.1,1027,61,3.8,0,0,6,1,795,840,0.95,17,4
86,13.8,10.1,1027,61,3.8,0,0,6,1,810,840,0.96,17,4
64,6.5,10.1,1027,61,3.8,0,0,6,1,825,840,0.98,17,4
29,1.3,10.1,1027,61,3.8,0,0,6,1,840,840,1,17,4
0,0,8.1,1026,67,2.6,0,0,0,0,0,840,0,18,4
0,0,8.1,1026,67,2.6,0,0,0,0,0,840,0,18,4
0,0,8.1,1026,67,2.6,0,0,0,0,0,840,0,18,4
0,0,8.1,1026,67,2.6,0,0,0,0,0,840,0,18,4
0,0,6.7,1026,75,2.4,0,0,0,0,0,840,0,19,4
0,0,6.7,1026,75,2.4,0,0,0,0,0,840,0,19,4
0,0,6.7,1026,75,2.4,0,0,0,0,0,840,0,19,4
0,0,6.7,1026,75,2.4,0,0,0,0,0,840,0,19,4
0,0,4.9,1026,82,2.4,0,0,19,0,0,840,0,20,4
0,0,4.9,1026,82,2.4,0,0,19,0,0,840,0,20,4
0,0,4.9,1026,82,2.4,0,0,19,0,0,840,0,20,4
0,0,4.9,1026,82,2.4,0,0,19,0,0,840,0,20,4
0,0,4.2,1026,85,2.1,0,0,34,0,0,840,0,21,4
0,0,4.2,1026,85,2.1,0,0,34,0,0,840,0,21,4
0,0,4.2,1026,85,2.1,0,0,34,0,0,840,0,21,4
0,0,4.2,1026,85,2.1,0,0,34,0,0,840,0,21,4
0,0,1.9,1025,89,2.1,0,0,52,0,0,840,0,22,4
0,0,1.9,1025,89,2.1,0,0,52,0,0,840,0,22,4
0,0,1.9,1025,89,2.1,0,0,52,0,0,840,0,22,4
0,0,1.9,1025,89,2.1,0,0,52,0,0,840,0,22,4
0,0,0.9,1025,90,2,0,0,58,0,0,840,0,23,4
0,0,0.9,1025,90,2,0,0,58,0,0,840,0,23,4
0,0,0.9,1025,90,2,0,0,58,0,0,840,0,23,4
0,0,0.9,1025,90,2,0,0,58,0,0,840,0,23,4
0,0,0.1,1025,93,2,0,0,26,0,0,855,0,0,4
0,0,0.1,1025,93,2,0,0,26,0,0,855,0,0,4
0,0,0.1,1025,93,2,0,0,26,0,0,855,0,0,4
0,0,0.1,1025,93,2,0,0,26,0,0,855,0,0,4
0,0,0,1024,95,2,0,0,6,0,0,855,0,1,4
0,0,0,1024,95,2,0,0,6,0,0,855,0,1,4
0,0,0,1024,95,2,0,0,6,0,0,855,0,1,4
0,0,0,1024,95,2,0,0,6,0,0,855,0,1,4
0,0,-0.9,1024,96,1.8,0,0,6,0,0,855,0,2,4
0,0,-0.9,1024,96,1.8,0,0,6,0,0,855,0,2,4
0,0,-0.9,1024,96,1.8,0,0,6,0,0,855,0,2,4
0,0,-0.9,1024,96,1.8,0,0,6,0,0,855,0,2,4
0,0,-0.2,1023,97,1.8,0,0,5,0,0,855,0,3,4
0,0,-0.2,1023,97,1.8,0,0,5,0,0,855,0,3,4
0,0,-0.2,1023,97,1.8,0,0,5,0,0,855,0,3,4
0,0,-0.2,1023,97,1.8,0,0,5,1,15,855,0.02,3,4
12,2.3,0.5,1023,97,1.9,0,0,14,1,30,855,0.04,4,4
59,8.2,0.5,1023,97,1.9,0,0,14,1,45,855,0.05,4,4
110,15.9,0.5,1023,97,1.9,0,0,14,1,60,855,0.07,4,4
190,24.8,0.5,1023,97,1.9,0,0,14,1,75,855,0.09,4,4
242,34.3,1.4,1023,94,2.4,0,0,21,1,90,855,0.11,5,4
269,44.3,1.4,1023,94,2.4,0,0,21,1,105,855,0.12,5,4
260,54.4,1.4,1023,94,2.4,0,0,21,1,120,855,0.14,5,4
328,64.8,1.4,1023,94,2.4,0,0,21,1,135,855,0.16,5,4
448,75.1,3.6,1023,83,1.7,0,0,12,1,150,855,0.18,6,4
737,85.3,3.6,1023,83,1.7,0,0,12,1,165,855,0.19,6,4
1108,95.4,3.6,1023,83,1.7,0,0,12,1,180,855,0.21,6,4
1497,105.2,3.6,1023,83,1.7,0,0,12,1,195,855,0.23,6,4
1854,114.6,7.3,1023,69,1.6,0,0,0,1,210,855,0.25,7,4
2319,116.2,7.3,1023,69,1.6,0,0,0,1,225,855,0.26,7,4
2580,129.1,7.3,1023,69,1.6,0,0,0,1,240,855,0.28,7,4
2909,141.3,7.3,1023,69,1.6,0,0,0,1,255,855,0.3,7,4
3313,149.2,8,1023,55,2,0,0,9,1,270,855,0.32,8,4
3600,156.6,8,1023,55,2,0,0,9,1,285,855,0.33,8,4
3763,163.4,8,1023,55,2,0,0,9,1,300,855,0.35,8,4
3860,169.7,8,1023,55,2,0,0,9,1,315,855,0.37,8,4
3977,175.3,9.8,1022,49,2.6,0,0,38,1,330,855,0.39,9,4
4068,180.3,9.8,1022,49,2.6,0,0,38,1,345,855,0.4,9,4
4102,184.7,9.8,1022,49,2.6,0,0,38,1,360,855,0.42,9,4
3663,188.3,9.8,1022,49,2.6,0,0,38,1,375,855,0.44,9,4
4228,191.2,11.5,1022,46,2.5,0,0,0,1,390,855,0.46,10,4
4219,193.4,11.5,1022,46,2.5,0,0,0,1,405,855,0.47,10,4
4030,194.8,11.5,1022,46,2.5,0,0,0,1,420,855,0.49,10,4
3970,195.5,11.5,1022,46,2.5,0,0,0,1,435,855,0.51,10,4
3938,195.4,12.1,1021,45,2.1,0,0,5,1,450,855,0.53,11,4
4143,194.5,12.1,1021,45,2.1,0,0,5,1,465,855,0.54,11,4
4107,192.9,12.1,1021,45,2.1,0,0,5,1,480,855,0.56,11,4
4039,190.6,12.1,1021,45,2.1,0,0,5,1,495,855,0.58,11,4
2740,187.5,13.1,1020,44,2,0,0,3,1,510,855,0.6,12,4
3586,183.8,13.1,1020,44,2,0,0,3,1,525,855,0.61,12,4
3485,179.3,13.1,1020,44,2,0,0,3,1,540,855,0.63,12,4
3604,174.1,13.1,1020,44,2,0,0,3,1,555,855,0.65,12,4
3491,168.3,13.7,1020,44,2.4,0,0,17,1,570,855,0.67,13,4
3282,161.5,13.7,1020,44,2.4,0,0,17,1,585,855,0.68,13,4
3062,143.7,13.7,1020,44,2.4,0,0,17,1,600,855,0.7,13,4
2957,141.9,13.7,1020,44,2.4,0,0,17,1,615,855,0.72,13,4
2524,127.5,13.5,1019,45,2.9,0,0,53,1,630,855,0.74,14,4
2510,125.2,13.5,1019,45,2.9,0,0,53,1,645,855,0.75,14,4
2232,112.6,13.5,1019,45,2.9,0,0,53,1,660,855,0.77,14,4
1900,96.4,13.5,1019,45,2.9,0,0,53,1,675,855,0.79,14,4
1799,86.7,13.3,1019,49,3.7,0,0,91,1,690,855,0.81,15,4
1503,80.6,13.3,1019,49,3.7,0,0,91,1,705,855,0.82,15,4
1073,79.1,13.3,1019,49,3.7,0,0,91,1,720,855,0.84,15,4
856,71.9,13.3,1019,49,3.7,0,0,91,1,735,855,0.86,15,4
609,61.5,11.7,1018,51,4.3,0,0,98,1,750,855,0.88,16,4
369,51.1,11.7,1018,51,4.3,0,0,98,1,765,855,0.89,16,4
217,40.9,11.7,1018,51,4.3,0,0,98,1,780,855,0.91,16,4
135,31.1,11.7,1018,51,4.3,0,0,98,1,795,855,0.93,16,4
108,21.8,10.2,1018,55,4.1,0,0,22,1,810,855,0.95,17,4
69,13.5,10.2,1018,55,4.1,0,0,22,1,825,855,0.96,17,4
40,6.5,10.2,1018,55,4.1,0,0,22,1,840,855,0.98,17,4
0,1.5,10.2,1018,55,4.1,0,0,22,1,855,855,1,17,4
0,0,7.8,1018,61,3.8,0,0,10,0,0,855,0,18,4
0,0,7.8,1018,61,3.8,0,0,10,0,0,855,0,18,4
0,0,7.8,1018,61,3.8,0,0,10,0,0,855,0,18,4
0,0,7.8,1018,61,3.8,0,0,10,0,0,855,0,18,4
0,0,6.8,1018,66,3.6,0,0,35,0,0,855,0,19,4
0,0,6.8,1018,66,3.6,0,0,35,0,0,855,0,19,4
0,0,6.8,1018,66,3.6,0,0,35,0,0,855,0,19,4
0,0,6.8,1018,66,3.6,0,0,35,0,0,855,0,19,4
0,0,5.1,1018,70,3.6,0,0,99,0,0,855,0,20,4
0,0,5.1,1018,70,3.6,0,0,99,0,0,855,0,20,4
0,0,5.1,1018,70,3.6,0,0,99,0,0,855,0,20,4
0,0,5.1,1018,70,3.6,0,0,99,0,0,855,0,20,4
0,0,5,1018,72,3.3,0,0,97,0,0,855,0,21,4
0,0,5,1018,72,3.3,0,0,97,0,0,855,0,21,4
0,0,5,1018,72,3.3,0,0,97,0,0,855,0,21,4
0,0,5,1018,72,3.3,0,0,97,0,0,855,0,21,4
0,0,4.9,1017,71,3,0,0,89,0,0,855,0,22,4
0,0,4.9,1017,71,3,0,0,89,0,0,855,0,22,4
0,0,4.9,1017,71,3,0,0,89,0,0,855,0,22,4
0,0,4.9,1017,71,3,0,0,89,0,0,855,0,22,4
0,0,4.7,1017,70,2.9,0,0,100,0,0,855,0,23,4
0,0,4.7,1017,70,2.9,0,0,100,0,0,855,0,23,4
0,0,4.7,1017,70,2.9,0,0,100,0,0,855,0,23,4
0,0,4.7,1017,70,2.9,0,0,100,0,0,855,0,23,4
0,0,3.9,1017,71,3.2,0,0,98,0,0,870,0,0,4
0,0,3.9,1017,71,3.2,0,0,98,0,0,870,0,0,4
0,0,3.9,1017,71,3.2,0,0,98,0,0,870,0,0,4
0,0,3.9,1017,71,3.2,0,0,98,0,0,870,0,0,4
0,0,2.9,1016,71,3.1,0,0,97,0,0,870,0,1,4
0,0,2.9,1016,71,3.1,0,0,97,0,0,870,0,1,4
0,0,2.9,1016,71,3.1,0,0,97,0,0,870,0,1,4
0,0,2.9,1016,71,3.1,0,0,97,0,0,870,0,1,4
0,0,2.4,1016,72,2.8,0,0,62,0,0,870,0,2,4
0,0,2.4,1016,72,2.8,0,0,62,0,0,870,0,2,4
0,0,2.4,1016,72,2.8,0,0,62,0,0,870,0,2,4
0,0,2.4,1016,72,2.8,0,0,62,0,0,870,0,2,4
0,0,1.4,1016,77,2.8,0,0,1,0,0,870,0,3,4
0,0,1.4,1016,77,2.8,0,0,1,0,0,870,0,3,4
0,0,1.4,1016,77,2.8,0,0,1,0,0,870,0,3,4
0,0.1,1.4,1016,77,2.8,0,0,1,1,15,870,0.02,3,4
0,2.7,0.6,1016,81,3.2,0,0,0,1,30,870,0.03,4,4
40,8.1,0.6,1016,81,3.2,0,0,0,1,45,870,0.05,4,4
71,15.4,0.6,1016,81,3.2,0,0,0,1,60,870,0.07,4,4
107,23.8,0.6,1016,81,3.2,0,0,0,1,75,870,0.09,4,4
171,33.1,1.5,1016,81,3.9,0,0,14,1,90,870,0.1,5,4
258,42.8,1.5,1016,81,3.9,0,0,14,1,105,870,0.12,5,4
300,52.7,1.5,1016,81,3.9,0,0,14,1,120,870,0.14,5,4
403,58,1.5,1016,81,3.9,0,0,14,1,135,870,0.16,5,4
641,62.3,3.7,1016,76,4.4,0,0,80,1,150,870,0.17,6,4
833,71.1,3.7,1016,76,4.4,0,0,80,1,165,870,0.19,6,4
812,74.5,3.7,1016,76,4.4,0,0,80,1,180,870,0.21,6,4
780,65.4,3.7,1016,76,4.4,0,0,80,1,195,870,0.22,6,4
1006,76.8,6.2,1016,69,4.9,0,0,96,1,210,870,0.24,7,4
1237,110.7,6.2,1016,69,4.9,0,0,96,1,225,870,0.26,7,4
1279,84.4,6.2,1016,69,4.9,0,0,96,1,240,870,0.28,7,4
1844,88.8,6.2,1016,69,4.9,0,0,96,1,255,870,0.29,7,4
2458,117.1,8.1,1016,63,5.1,0,0,66,1,270,870,0.31,8,4
2661,131.2,8.1,1016,63,5.1,0,0,66,1,285,870,0.33,8,4
2644,131.6,8.1,1016,63,5.1,0,0,66,1,300,870,0.34,8,4
2167,130.2,8.1,1016,63,5.1,0,0,66,1,315,870,0.36,8,4
2128,134.6,9.8,1016,58,5.3,0,0,73,1,330,870,0.38,9,4
1842,136.4,9.8,1016,58,5.3,0,0,73,1,345,870,0.4,9,4
3075,136.2,9.8,1016,58,5.3,0,0,73,1,360,870,0.41,9,4
1493,112.6,9.8,1016,58,5.3,0,0,73,1,375,870,0.43,9,4
1297,103.4,10.6,1016,56,5.5,0,0,79,1,390,870,0.45,10,4
2133,99.4,10.6,1016,56,5.5,0,0,79,1,405,870,0.47,10,4
2228,107.2,10.6,1016,56,5.5,0,0,79,1,420,870,0.48,10,4
2539,122.4,10.6,1016,56,5.5,0,0,79,1,435,870,0.5,10,4
3001,128.3,11.1,1016,54,6.1,0,0,92,1,450,870,0.52,11,4
2356,116.6,11.1,1016,54,6.1,0,0,92,1,465,870,0.53,11,4
1314,105.6,11.1,1016,54,6.1,0,0,92,1,480,870,0.55,11,4
1441,99.3,11.1,1016,54,6.1,0,0,92,1,495,870,0.57,11,4
1103,89.6,11,1015,55,5.7,0,0,100,1,510,870,0.59,12,4
955,90.1,11,1015,55,5.7,0,0,100,1,525,870,0.6,12,4
919,88.5,11,1015,55,5.7,0,0,100,1,540,870,0.62,12,4
1066,88.3,11,1015,55,5.7,0,0,100,1,555,870,0.64,12,4
976,95.3,11.9,1015,55,5,0,0,100,1,570,870,0.66,13,4
1358,108.2,11.9,1015,55,5,0,0,100,1,585,870,0.67,13,4
3264,135.7,11.9,1015,55,5,0,0,100,1,600,870,0.69,13,4
2250,107.9,11.9,1015,55,5,0,0,100,1,615,870,0.71,13,4
1260,92.4,12.2,1015,54,3.9,0,0,99,1,630,870,0.72,14,4
1200,92.9,12.2,1015,54,3.9,0,0,99,1,645,870,0.74,14,4
1692,88.6,12.2,1015,54,3.9,0,0,99,1,660,870,0.76,14,4
1389,79.9,12.2,1015,54,3.9,0,0,99,1,675,870,0.78,14,4
781,80.3,11.9,1015,53,3.6,0,0,99,1,690,870,0.79,15,4
678,73.2,11.9,1015,53,3.6,0,0,99,1,705,870,0.81,15,4
797,69,11.9,1015,53,3.6,0,0,99,1,720,870,0.83,15,4
812,58,11.9,1015,53,3.6,0,0,99,1,735,870,0.84,15,4
584,52.5,12,1015,55,3.4,0,0,98,1,750,870,0.86,16,4
365,40.5,12,1015,55,3.4,0,0,98,1,765,870,0.88,16,4
220,32.6,12,1015,55,3.4,0,0,98,1,780,870,0.9,16,4
137,26.7,12,1015,55,3.4,0,0,98,1,795,870,0.91,16,4
137,19.1,10.3,1016,58,3.1,0,0,89,1,810,870,0.93,17,4
103,11.9,10.3,1016,58,3.1,0,0,89,1,825,870,0.95,17,4
28,6,10.3,1016,58,3.1,0,0,89,1,840,870,0.97,17,4
3,1.7,10.3,1016,58,3.1,0,0,89,1,855,870,0.98,17,4
0,0,9,1016,63,3.2,0,0,35,1,870,870,1,18,4
0,0,9,1016,63,3.2,0,0,35,0,0,870,0,18,4
0,0,9,1016,63,3.2,0,0,35,0,0,870,0,18,4
0,0,9,1016,63,3.2,0,0,35,0,0,870,0,18,4
0,0,7.8,1017,68,3.2,0,0,12,0,0,870,0,19,4
0,0,7.8,1017,68,3.2,0,0,12,0,0,870,0,19,4
0,0,7.8,1017,68,3.2,0,0,12,0,0,870,0,19,4
0,0,7.8,1017,68,3.2,0,0,12,0,0,870,0,19,4
0,0,8.1,1018,69,3.1,0,0,55,0,0,870,0,20,4
0,0,8.1,1018,69,3.1,0,0,55,0,0,870,0,20,4
0,0,8.1,1018,69,3.1,0,0,55,0,0,870,0,20,4
0,0,8.1,1018,69,3.1,0,0,55,0,0,870,0,20,4
0,0,7.9,1018,70,3,0,0,99,0,0,870,0,21,4
0,0,7.9,1018,70,3,0,0,99,0,0,870,0,21,4
0,0,7.9,1018,70,3,0,0,99,0,0,870,0,21,4
0,0,7.9,1018,70,3,0,0,99,0,0,870,0,21,4
0,0,7,1018,73,2.8,0,0,100,0,0,870,0,22,4
0,0,7,1018,73,2.8,0,0,100,0,0,870,0,22,4
0,0,7,1018,73,2.8,0,0,100,0,0,870,0,22,4
0,0,7,1018,73,2.8,0,0,100,0,0,870,0,22,4
0,0,6.8,1018,74,2.4,0,0,100,0,0,870,0,23,4
0,0,6.8,1018,74,2.4,0,0,100,0,0,870,0,23,4
0,0,6.8,1018,74,2.4,0,0,100,0,0,870,0,23,4
0,0,6.8,1018,74,2.4,0,0,100,0,0,870,0,23,4
0,0,6.6,1018,80,2.6,0.16,0,97,0,0,870,0,0,4
0,0,6.6,1018,80,2.6,0.16,0,97,0,0,870,0,0,4
0,0,6.6,1018,80,2.6,0.16,0,97,0,0,870,0,0,4
0,0,6.6,1018,80,2.6,0.16,0,97,0,0,870,0,0,4
0,0,5.2,1018,85,2.2,0,0,65,0,0,870,0,1,4
0,0,5.2,1018,85,2.2,0,0,65,0,0,870,0,1,4
0,0,5.2,1018,85,2.2,0,0,65,0,0,870,0,1,4
0,0,5.2,1018,85,2.2,0,0,65,0,0,870,0,1,4
0,0,5.2,1018,85,2.5,0,0,40,0,0,870,0,2,4
0,0,5.2,1018,85,2.5,0,0,40,0,0,870,0,2,4
0,0,5.2,1018,85,2.5,0,0,40,0,0,870,0,2,4
0,0,5.2,1018,85,2.5,0,0,40,0,0,870,0,2,4
0,0,5.7,1018,86,2.7,0,0,79,0,0,870,0,3,4
0,0,5.7,1018,86,2.7,0,0,79,0,0,870,0,3,4
0,0,5.7,1018,86,2.7,0,0,79,0,0,870,0,3,4
0,0.2,5.7,1018,86,2.7,0,0,79,1,15,870,0.02,3,4
0,3.1,5.4,1017,86,3,0,0,100,1,30,870,0.03,4,4
0,8.6,5.4,1017,86,3,0,0,100,1,45,870,0.05,4,4
17,15.2,5.4,1017,86,3,0,0,100,1,60,870,0.07,4,4
92,8.8,5.4,1017,86,3,0,0,100,1,75,870,0.09,4,4
194,4.5,5.2,1017,86,3.2,0,0,100,1,90,870,0.1,5,4
115,30.6,5.2,1017,86,3.2,0,0,100,1,105,870,0.12,5,4
95,27,5.2,1017,86,3.2,0,0,100,1,120,870,0.14,5,4
168,9.9,5.2,1017,86,3.2,0,0,100,1,135,870,0.16,5,4
231,6.5,5.5,1017,87,2.8,0,0,100,1,150,870,0.17,6,4
408,13.8,5.5,1017,87,2.8,0,0,100,1,165,870,0.19,6,4
510,11.5,5.5,1017,87,2.8,0,0,100,1,180,870,0.21,6,4
524,27.3,5.5,1017,87,2.8,0,0,100,1,195,870,0.22,6,4
531,38.9,6.5,1017,87,3,0.2,0,100,1,210,870,0.24,7,4
662,38.4,6.5,1017,87,3,0.2,0,100,1,225,870,0.26,7,4
760,42,6.5,1017,87,3,0.2,0,100,1,240,870,0.28,7,4
987,55,6.5,1017,87,3,0.2,0,100,1,255,870,0.29,7,4
1604,83,7.6,1017,86,4.3,0.4,0,100,1,270,870,0.31,8,4
1099,97.6,7.6,1017,86,4.3,0.4,0,100,1,285,870,0.33,8,4
2228,105.4,7.6,1017,86,4.3,0.4,0,100,1,300,870,0.34,8,4
1855,108.1,7.6,1017,86,4.3,0.4,0,100,1,315,870,0.36,8,4
1498,94.3,9.6,1017,82,4.9,0.11,0,100,1,330,870,0.38,9,4
1412,81.6,9.6,1017,82,4.9,0.11,0,100,1,345,870,0.4,9,4
1893,86.7,9.6,1017,82,4.9,0.11,0,100,1,360,870,0.41,9,4
1824,88.2,9.6,1017,82,4.9,0.11,0,100,1,375,870,0.43,9,4
2762,100.9,10.1,1015,79,5.1,0,0,100,1,390,870,0.45,10,4
3306,117.7,10.1,1015,79,5.1,0,0,100,1,405,870,0.47,10,4
2011,134.8,10.1,1015,79,5.1,0,0,100,1,420,870,0.48,10,4
1658,140.7,10.1,1015,79,5.1,0,0,100,1,435,870,0.5,10,4
1714,149.6,11.5,1015,73,6,0,0,100,1,450,870,0.52,11,4
2896,174.7,11.5,1015,73,6,0,0,100,1,465,870,0.53,11,4
2840,145.8,11.5,1015,73,6,0,0,100,1,480,870,0.55,11,4
2654,129.1,11.5,1015,73,6,0,0,100,1,495,870,0.57,11,4
2155,122.8,13,1015,68,6.5,0,0,100,1,510,870,0.59,12,4
1820,107.3,13,1015,68,6.5,0,0,100,1,525,870,0.6,12,4
2205,111.1,13,1015,68,6.5,0,0,100,1,540,870,0.62,12,4
2133,114,13,1015,68,6.5,0,0,100,1,555,870,0.64,12,4
2928,115.6,12.9,1014,65,6.4,0,0,100,1,570,870,0.66,13,4
3497,113.5,12.9,1014,65,6.4,0,0,100,1,585,870,0.67,13,4
2954,93.8,12.9,1014,65,6.4,0,0,100,1,600,870,0.69,13,4
2385,73.2,12.9,1014,65,6.4,0,0,100,1,615,870,0.71,13,4
2503,57.7,12.6,1014,62,6.2,0,0,97,1,630,870,0.72,14,4
1065,70.9,12.6,1014,62,6.2,0,0,97,1,645,870,0.74,14,4
878,72.6,12.6,1014,62,6.2,0,0,97,1,660,870,0.76,14,4
696,54.3,12.6,1014,62,6.2,0,0,97,1,675,870,0.78,14,4
662,43.7,11.9,1014,64,6.4,0,0,99,1,690,870,0.79,15,4
676,51.4,11.9,1014,64,6.4,0,0,99,1,705,870,0.81,15,4
649,53.9,11.9,1014,64,6.4,0,0,99,1,720,870,0.83,15,4
425,49.3,11.9,1014,64,6.4,0,0,99,1,735,870,0.84,15,4
482,52.8,11.8,1014,66,5.5,0,0,100,1,750,870,0.86,16,4
337,41.5,11.8,1014,66,5.5,0,0,100,1,765,870,0.88,16,4
310,32.3,11.8,1014,66,5.5,0,0,100,1,780,870,0.9,16,4
261,27.3,11.8,1014,66,5.5,0,0,100,1,795,870,0.91,16,4
